"","data","Freq"
"125996","witch-of-endor_nnp",1
"125997","witch-ointment_jj",1
"125998","witch-people_nn",1
"125999","witch-region_nn",1
"126000","witch_nnp",1
"126001","witches_nnp",1
"126002","witching_nn",1
"126003","witchlike_jj",1
"126004","wite_nnp",1
"126005","wite_vb",1
"126006","with-held_nn",1
"126007","with-held_vbd",1
"126008","with-hold_jj",1
"126009","with-hold_vb",1
"126010","with-stood_vbd",1
"126011","with_rp",1
"126012","withdrawed_vbn",1
"126013","withdrawn_vbd",1
"126014","withe_nn",1
"126015","witheringly_rb",1
"126016","withershins_nns",1
"126017","withheld_nnp",1
"126018","withholdeth_nn",1
"126019","withholds_vbz",1
"126020","within-side_nn",1
"126021","withold_vb",1
"126022","without_nnp",1
"126023","withstander_nn",1
"126024","withy_jj",1
"126025","wititterlys_nnps",1
"126026","witler_nn",1
"126027","witlessness_nn",1
"126028","witlings_nns",1
"126029","witness-box_jj",1
"126030","witnesseth_jj",1
"126031","witnesseth_nn",1
"126032","witney_nnp",1
"126033","wits_nnps",1
"126034","wits_vbz",1
"126035","witted_vbn",1
"126036","wittenagemotes_nnp",1
"126037","wittles_vbz",1
"126038","witty-looking_jj",1
"126039","wive_vb",1
"126040","wixen_nn",1
"126041","wixin_nn",1
"126042","wizard-craft_nn",1
"126043","wizardlike_jj",1
"126044","wizen-cheeked_jj",1
"126045","wizened_vbn",1
"126046","wo-o-on_jj",1
"126047","wo-o-on_nn",1
"126048","wo_nn",1
"126049","woa_jj",1
"126050","woa_vbp",1
"126051","wobble_jj",1
"126052","wobbled_vbd",1
"126053","wobbling_vbg",1
"126054","wobbly_jj",1
"126055","wod_vbp",1
"126056","woe-stricken_jj",1
"126057","woe-struck_nn",1
"126058","woeful_nnp",1
"126059","woefulness_nn",1
"126060","wogue_nn",1
"126061","woices_nns",1
"126062","woking_nnp",1
"126063","wol_vbd",1
"126064","wold_cd",1
"126065","wold_nn",1
"126066","wold_vbp",1
"126067","wolden_vbd",1
"126068","wolf-children_jj",1
"126069","wolf-cubs_nns",1
"126070","wolf-demon_jj",1
"126071","wolf-devils_nns",1
"126072","wolf-dog_jj",1
"126073","wolf-growl_nn",1
"126074","wolf-like_jj",1
"126075","wolf-procession_nn",1
"126076","wolfenbach_nnp",1
"126077","wolfenbuttel_nnp",1
"126078","wolfish-looking_jj",1
"126079","wolfishly_jj",1
"126080","wolfishly_nn",1
"126081","wolfkin_vb",1
"126082","wolflike_jj",1
"126083","wolfram_nnp",1
"126084","wollatilly_nn",1
"126085","wollsome_jj",1
"126086","wollumes_nns",1
"126087","wolseley_nnp",1
"126088","wolunteers_nns",1
"126089","wolverine-fur_nn",1
"126090","wolverine_nn",1
"126091","wolverine_nnp",1
"126092","woma_nn",1
"126093","woman-boats_nns",1
"126094","woman-born_nn",1
"126095","woman-bred_jj",1
"126096","woman-god_nn",1
"126097","woman-grown_jj",1
"126098","woman-hater_nn",1
"126099","woman-helper_nn",1
"126100","woman-killer_nn",1
"126101","woman-lover_nn",1
"126102","woman-poet_nn",1
"126103","woman-prelate_jj",1
"126104","woman-ridden_jj",1
"126105","woman-seer_nn",1
"126106","woman-thing_jj",1
"126107","woman-trespasser_nn",1
"126108","womaned_vbd",1
"126109","womanfully_rb",1
"126110","womanhood_vb",1
"126111","womanised_vbn",1
"126112","womanish_nn",1
"126113","womanly-looking_jj",1
"126114","womanly_nn",1
"126115","womanly_vb",1
"126116","women-lodgers_nns",1
"126117","women-sovereigns_nns",1
"126118","women-things_nns",1
"126119","women-workers_nns",1
"126120","womenfolks_nns",1
"126121","womin_nn",1
"126122","wonce_nn",1
"126123","wonce_vb",1
"126124","wonder-stricken_jj",1
"126125","wonder-worker_nn",1
"126126","wonder-working_jj",1
"126127","wonderer_nn",1
"126128","wonderfuls_nnps",1
"126129","wonderin_nn",1
"126130","wonderin_vbg",1
"126131","wonderingly_nn",1
"126132","wonders-june_jj",1
"126133","wonderstruck_nn",1
"126134","wondher_vbp",1
"126135","wondrously_jj",1
"126136","wonna_nnp",1
"126137","wonna_vb",1
"126138","wont_vbp",1
"126139","wonted_vbd",1
"126140","woo_nnp",1
"126141","wooant_jj",1
"126142","wooant_vbp",1
"126143","wood-block_jj",1
"126144","wood-craft_nn",1
"126145","wood-cuts_nns",1
"126146","wood-file_jj",1
"126147","wood-folk_nn",1
"126148","wood-god_nn",1
"126149","wood-hooped_jj",1
"126150","wood-house_jj",1
"126151","wood-path_nn",1
"126152","wood-paths_nns",1
"126153","wood-pecker_nnp",1
"126154","wood-pigeon_nn",1
"126155","wood-rot_nn",1
"126156","wood-turreted_jj",1
"126157","wood-walks_nns",1
"126158","woodbind_nn",1
"126159","woodchips_nns",1
"126160","woodcock_nn",1
"126161","wooden-headed_jj",1
"126162","wooden-legged_jj",1
"126163","wooden-shod_jj",1
"126164","wooden-soled_jj",1
"126165","woodenly_rb",1
"126166","woodenness_nn",1
"126167","woodhouse-ing_jj",1
"126168","woodhouses_nnp",1
"126169","woodie_nn",1
"126170","woodless_jj",1
"126171","woodnests_nns",1
"126172","woodpecker_nn",1
"126173","woodshed_vbn",1
"126174","woodsmen_nnp",1
"126175","woodsmoke_nn",1
"126176","woodwork_nn",1
"126177","wooes_vbz",1
"126178","woof_nnp",1
"126179","wooing_nnp",1
"126180","wooings_nns",1
"126181","wool-stapler_nn",1
"126182","wool-warehouse_nn",1
"126183","woollen-stuff_nn",1
"126184","woollen-white_jj",1
"126185","woollen_nnp",1
"126186","woollen_vbn",1
"126187","woolly-headed_jj",1
"126188","woolly-leaved_jj",1
"126189","woolverton-mill_jj",1
"126190","woolverton_nnp",1
"126191","woolwich_jj",1
"126192","wooly-headed_jj",1
"126193","wooly_jj",1
"126194","wop_jj",1
"126195","wopsle_jj",1
"126196","wopsle_vb",1
"126197","wopsy-doozle_jj",1
"126198","wor_vb",1
"126199","wor_vbd",1
"126200","worcestershire_jj",1
"126201","word-analysis_nn",1
"126202","word_sym",1
"126203","worde_nnp",1
"126204","worden_jj",1
"126205","words-i_nnp",1
"126206","wordsworth_jj",1
"126207","wordth_nn",1
"126208","wordy_nn",1
"126209","worid_nn",1
"126210","work-a_nn",1
"126211","work-day_nn",1
"126212","work-drawer_nn",1
"126213","work-girl_nn",1
"126214","work-ground_nn",1
"126215","work-hardened_jj",1
"126216","work-horse_nn",1
"126217","work-house_nn",1
"126218","work-roughened_jj",1
"126219","work-weary_jj",1
"126220","work-woman_nn",1
"126221","work-worn_jj",1
"126222","work-yard_nn",1
"126223","workbasket_nn",1
"126224","workdays_nns",1
"126225","worked-up_jj",1
"126226","worketh_nn",1
"126227","workfolk_vbp",1
"126228","workful_jj",1
"126229","workhus_nn",1
"126230","worki_nn",1
"126231","working-clerks_nns",1
"126232","working-jacket_nn",1
"126233","working-men_nn",1
"126234","working-people_nn",1
"126235","working-rooms_nns",1
"126236","working-up_nn",1
"126237","working-woman_nn",1
"126238","working_nnp",1
"126239","workmanlike_nn",1
"126240","workpeople_nnp",1
"126241","workshop_nnp",1
"126242","workshops_vbz",1
"126243","worktable_jj",1
"126244","world-corrupted_jj",1
"126245","world-famed_jj",1
"126246","world-famous_jj",1
"126247","world-forgotten_jj",1
"126248","world-new_nn",1
"126249","world-old_jj",1
"126250","world-redeeming_jj",1
"126251","world-stirring_jj",1
"126252","world-weary_jj",1
"126253","worldless_jj",1
"126254","worldlinesses_nns",1
"126255","worldling_vbg",1
"126256","worldly-minded_jj",1
"126257","worldly-spiritual_jj",1
"126258","worldly-wise_nn",1
"126259","worm-eater_jj",1
"126260","wormall_nnp",1
"126261","worming_vbg",1
"126262","wormy_jj",1
"126263","worn-down_jj",1
"126264","worn_nnp",1
"126265","wornt_vbd",1
"126266","worret_nn",1
"126267","worreted_vbd",1
"126268","worreting_jj",1
"126269","worreting_vbg",1
"126270","worrets_vbz",1
"126271","worritin_nn",1
"126272","worriting_nn",1
"126273","worriting_vbg",1
"126274","worritted_vbn",1
"126275","worry-worry-worry_nn",1
"126276","worryings_nns",1
"126277","worse-bruised_jj",1
"126278","worse-educated_jj",1
"126279","worse-tempered_jj",1
"126280","worsen_vb",1
"126281","worshiped_vbn",1
"126282","worshipers_nns",1
"126283","worshipped_jj",1
"126284","worshippest_jjs",1
"126285","worshippin_nn",1
"126286","worst-disposed_jj",1
"126287","worst-natured_jj",1
"126288","worst-tempered_jj",1
"126289","worsted-muffled_jj",1
"126290","worsting_nn",1
"126291","worsting_vbg",1
"126292","wort_nn",1
"126293","worthi_jj",1
"126294","worthies_nnps",1
"126295","worthily_nn",1
"126296","worthing_jj",1
"126297","worthing_nnp",1
"126298","worthlessly_rb",1
"126299","wortley_nnp",1
"126300","wos_nnp",1
"126301","wot_vbn",1
"126302","woters_vbz",1
"126303","wotes_nns",1
"126304","wotever_jjr",1
"126305","wotever_vb",1
"126306","wotin_nn",1
"126307","wotna_nn",1
"126308","wotna_nns",1
"126309","wotsume'er_vb",1
"126310","wotted_vbd",1
"126311","wottest_jjs",1
"126312","wou_nn",1
"126313","wou_nnp",1
"126314","wouch_vb",1
"126315","would-box_vbd",1
"126316","wouldn_nn",1
"126317","woulds_vbz",1
"126318","wouldst_nnp",1
"126319","wouldst_vb",1
"126320","wound-up_jj",1
"126321","wound_nnp",1
"126322","wounding_jj",1
"126323","wove_fw",1
"126324","wove_vbd",1
"126325","wownd_jj",1
"126326","wownd_vb",1
"126327","wows_vbz",1
"126328","wracked_vbn",1
"126329","wraith-like_jj",1
"126330","wraith_nn",1
"126331","wrang_nnp",1
"126332","wrang_vbp",1
"126333","wranged_vbd",1
"126334","wranged_vbn",1
"126335","wranglers_nnps",1
"126336","wranglers_nns",1
"126337","wrangles_nns",1
"126338","wrangling_nn",1
"126339","wrankling_nn",1
"126340","wrap-rascal_jj",1
"126341","wrap_vbp",1
"126342","wrathful_nn",1
"126343","wrathful_vbp",1
"126344","wrathfulness_nn",1
"126345","wreak_vbp",1
"126346","wreath_nnp",1
"126347","wreath_vb",1
"126348","wreath_vbp",1
"126349","wreathe_vb",1
"126350","wreathes_vbz",1
"126351","wreathing_vbg",1
"126352","wreck_vbp",1
"126353","wrecker_nn",1
"126354","wrecking_vbg",1
"126355","wrecks_vbz",1
"126356","wrench_vb",1
"126357","wrenches_nns",1
"126358","wrest_jjs",1
"126359","wrest_nn",1
"126360","wretch-looking_jj",1
"126361","wretched_sym",1
"126362","wretchedness_jj",1
"126363","wriggled_vbn",1
"126364","wriggles_vbz",1
"126365","wring-down_nn",1
"126366","wringer_nn",1
"126367","wringing_jj",1
"126368","wrinkle-skin_nnp",1
"126369","wrinkling_nn",1
"126370","wrinkly_rb",1
"126371","wrist-watch_nn",1
"126372","writed_vbd",1
"126373","writers_nnp",1
"126374","writeth_nn",1
"126375","writin_vb",1
"126376","writing-books_nns",1
"126377","writing-box_nn",1
"126378","writing-case_nn",1
"126379","writing-desks_nns",1
"126380","writing-masters_nns",1
"126381","writing-room_nn",1
"126382","writing-tablets_nns",1
"126383","writing-time_jj",1
"126384","writing-time_nn",1
"126385","writt_vbp",1
"126386","wro_nn",1
"126387","wrong-doers_nns",1
"126388","wrong-end-first_jj",1
"126389","wrong-head_nn",1
"126390","wrong-timed_jj",1
"126391","wrong_nnp",1
"126392","wrongdoer_nn",1
"126393","wrongest_jjs",1
"126394","wrongful_jj",1
"126395","wrongheadedness_nn",1
"126396","wropped_vbn",1
"126397","wropper_nn",1
"126398","wroppers_nns",1
"126399","wroughton_nnp",1
"126400","wry-fac_jj",1
"126401","wry-faced_jj",1
"126402","wry-mouthed_jj",1
"126403","wryest_jjs",1
"126404","wrymug_nnp",1
"126405","wryness_nn",1
"126406","wt_jj",1
"126407","wu_nnp",1
"126408","wu_vbz",1
"126409","wude_nnp",1
"126410","wuld_jj",1
"126411","wull_fw",1
"126412","wullie-wa_jj",1
"126413","wulter_nnp",1
"126414","wultur_nnp",1
"126415","wun_nn",1
"126416","wun_vbd",1
"126417","wunderschon_nnp",1
"126418","wuns_nns",1
"126419","wunt_nn",1
"126420","wur_vb",1
"126421","wur_vbz",1
"126422","wurd_nn",1
"126423","wurem_nn",1
"126424","wurkus_nn",1
"126425","wush_vb",1
"126426","wush_vbp",1
"126427","wuss_jj",1
"126428","wuss_nnp",1
"126429","wuss_vb",1
"126430","wusser_nn",1
"126431","wussing_vbg",1
"126432","wut_nnp",1
"126433","wuth_jj",1
"126434","wuth_vb",1
"126435","wuther_nn",1
"126436","wuz_rb",1
"126437","wuz_vbd",1
"126438","wych_nnp",1
"126439","wycliff_nnp",1
"126440","wycliffe_nnp",1
"126441","wycombe_nnp",1
"126442","wynd_nn",1
"126443","wynendale_nnp",1
"126444","wynken_nnp",1
"126445","wynnendale_nnp",1
"126446","wyoming_nnp",1
"126447","wyverns_nns",1
"126448","x2_nnp",1
"126449","xamoschi_nnp",1
"126450","xcepting_vbg",1
"126451","xcuse_vb",1
"126452","xenocrates_nnp",1
"126453","xerxes_nnp",1
"126454","xii-xv_nnp",1
"126455","xii._nnp",1
"126456","xiii._nnp",1
"126457","xiii_nn",1
"126458","xiii_sym",1
"126459","xiith_nnp",1
"126460","xisuthrus_nnp",1
"126461","xith_nn",1
"126462","xiv_sym",1
"126463","xlii_nns",1
"126464","xlv-lii_nnp",1
"126465","xlvii._nnp",1
"126466","xn_nnp",1
"126467","xtravagant_jj",1
"126468","xv._nnp",1
"126469","xv_sym",1
"126470","xvi-xxiv_nnp",1
"126471","xvi._nnp",1
"126472","xvi_sym",1
"126473","xvii._nnp",1
"126474","xviii._nnp",1
"126475","xviii_nns",1
"126476","xvliii_nnp",1
"126477","xvth_nnp",1
"126478","xxiiid_jj",1
"126479","xxix_vbp",1
"126480","xxv-xxxiv_nnp",1
"126481","xxvi_nns",1
"126482","xxxv-xliv_nnp",1
"126483","xxxvii_nns",1
"126484","y'_nnp",1
"126485","y'_vb",1
"126486","y-a-t-il_jj",1
"126487","y-y-y-yes_nns",1
"126488","y-you_nn",1
"126489","y._fw",1
"126490","y._nn",1
"126491","y_in",1
"126492","y_vb",1
"126493","ya'as_vbz",1
"126494","ya-la-hi_nn",1
"126495","ya-la-la-la-la_nn",1
"126496","ya_nn",1
"126497","yab_nn",1
"126498","yachts_nns",1
"126499","yage_nn",1
"126500","yagi_jj",1
"126501","yah_jj",1
"126502","yah_vbp",1
"126503","yahoos_jj",1
"126504","yai_nnp",1
"126505","yaie_nn",1
"126506","yak_nn",1
"126507","yakmaks_nns",1
"126508","yalaha_nn",1
"126509","yalbury-wood_nnp",1
"126510","yalerick_nn",1
"126511","yaller_nn",1
"126512","yallow_nnp",1
"126513","yallow_rb",1
"126514","yam_nnp",1
"126515","yamen_nns",1
"126516","yan_jj",1
"126517","yan_nn",1
"126518","yan_vb",1
"126519","yan_vbn",1
"126520","yanguesian_jj",1
"126521","yank_vb",1
"126522","yankeeland_nnp",1
"126523","yanks_nnps",1
"126524","yarak_nn",1
"126525","yarbs_nns",1
"126526","yard-arm_nn",1
"126527","yard-measuring_jj",1
"126528","yard-pavement_nn",1
"126529","yard-thick_jj",1
"126530","yard-wide_jj",1
"126531","yardgates_nns",1
"126532","yarn-scales_nns",1
"126533","yarn-winles_nns",1
"126534","yarns_vbz",1
"126535","yarrh_nnp",1
"126536","yate_nn",1
"126537","yaw-yaw-yawning_nn",1
"126538","yaw-yawed_vbd",1
"126539","yaw_fw",1
"126540","yaw_vbd",1
"126541","yawed_vbd",1
"126542","yawing_vbg",1
"126543","yawn_jj",1
"126544","yawning-fit_nn",1
"126545","yawning_jj",1
"126546","yawning_nnp",1
"126547","yclept_jj",1
"126548","ye-call-him_nn",1
"126549","ye-call_jj",1
"126550","ye-e-es_nns",1
"126551","ye-ep_nn",1
"126552","ye-es_vbz",1
"126553","ye-ye-ye-yes_nns",1
"126554","ye_in",1
"126555","ye_sym",1
"126556","yea_sym",1
"126557","yeah_jj",1
"126558","year-old_jj",1
"126559","year-olds_nns",1
"126560","yearling_nnp",1
"126561","yearned-for_jj",1
"126562","years-a_jj",1
"126563","yearth_jj",1
"126564","yearth_nn",1
"126565","yeears_vbz",1
"126566","yeer_nn",1
"126567","yegasuri_nnp",1
"126568","yell_vbp",1
"126569","yellings_nns",1
"126570","yellow-and-brown_jj",1
"126571","yellow-and-white_jj",1
"126572","yellow-bellied_jj",1
"126573","yellow-billed_jj",1
"126574","yellow-brown_jj",1
"126575","yellow-dog_jj",1
"126576","yellow-faced_jj",1
"126577","yellow-gloved_jj",1
"126578","yellow-headed_jj",1
"126579","yellow-leaved_jj",1
"126580","yellow-looking_jj",1
"126581","yellow-trousered_jj",1
"126582","yellow-tusked_jj",1
"126583","yellow-wax_jj",1
"126584","yellower_jjr",1
"126585","yellowing_nn",1
"126586","yellowjack_nnp",1
"126587","yellows_nns",1
"126588","yellowstone_nnp",1
"126589","yelp_vb",1
"126590","yelp_vbp",1
"126591","yelped_jj",1
"126592","yelped_vbd",1
"126593","yelps_nns",1
"126594","yelth_nnp",1
"126595","yeo_nn",1
"126596","yeo_sym",1
"126597","yeoman_jj",1
"126598","yeomanlike_jj",1
"126599","yeomanry_jj",1
"126600","yeomen_nn",1
"126601","yeomen_nnp",1
"126602","yeou_fw",1
"126603","yeou_jj",1
"126604","yer_fw",1
"126605","yer_rb",1
"126606","yer_rbr",1
"126607","yerba_nn",1
"126608","yerks_nns",1
"126609","yerseln_nn",1
"126610","yerseln_vb",1
"126611","yes-let_jj",1
"126612","yesday_jj",1
"126613","yester-evening_nn",1
"126614","yester_nn",1
"126615","yesterdays_nns",1
"126616","yestermorn_nn",1
"126617","yesternight_jj",1
"126618","yet-i_jj",1
"126619","yett_jj",1
"126620","yettlin_nnp",1
"126621","yeux_vbp",1
"126622","yever_nn",1
"126623","yew-crested_jj",1
"126624","yewtree_nn",1
"126625","yey_nn",1
"126626","yielders_nns",1
"126627","yielding_nnp",1
"126628","yieldingly_rb",1
"126629","yieldings_nns",1
"126630","yih_nn",1
"126631","yill_nnp",1
"126632","yillhouse_nn",1
"126633","yinder_nn",1
"126634","yinhniamshy_jj",1
"126635","yisterday_nn",1
"126636","yit_vb",1
"126637","yl_nn",1
"126638","yn_nn",1
"126639","ynholmhnmrohlnw_nn",1
"126640","ynlhmndwihlma_nn",1
"126641","yo-hoes_jj",1
"126642","yo-hoes_vbz",1
"126643","yo-yo-yo-yo-yoe_nn",1
"126644","yo-yoing_nn",1
"126645","yo_fw",1
"126646","yo_sym",1
"126647","yo_vbp",1
"126648","yoak_vbp",1
"126649","yoawa_nnp",1
"126650","yock_vb",1
"126651","yode_vbd",1
"126652","yogi_jj",1
"126653","yoho_nnp",1
"126654","yoke-fellows_nns",1
"126655","yond_jj",1
"126656","yonder-awa_nn",1
"126657","yonders_nns",1
"126658","yondher_nn",1
"126659","yondther_nn",1
"126660","yong_nn",1
"126661","yonge_nn",1
"126662","yonker_nn",1
"126663","yoogh_nn",1
"126664","yoong_nn",1
"126665","yoops_nnp",1
"126666","yorick_jj",1
"126667","yorick_vbp",1
"126668","yoricks_nnps",1
"126669","yorself_nn",1
"126670","you-confessed_jj",1
"126671","you-do_nn",1
"126672","you-know-who_nn",1
"126673","you-touch-me_jj",1
"126674","you-tried_jj",1
"126675","you-why_nnp",1
"126676","young-fledged_jj",1
"126677","young-ladyish_jj",1
"126678","young-man_jj",1
"126679","young-man_nn",1
"126680","younge_jj",1
"126681","younge_vbp",1
"126682","younger-brother-like_jj",1
"126683","youngling_nn",1
"126684","youngster_vb",1
"126685","younguns_nns",1
"126686","younkers_nns",1
"126687","your-elbows_nns",1
"126688","youre_nnp",1
"126689","yours_fw",1
"126690","yours_jj",1
"126691","yourselfe_nn",1
"126692","yoursell_jj",1
"126693","yoursell_rb",1
"126694","yourseln_nn",1
"126695","yourselves_nnps",1
"126696","yoursen_jj",1
"126697","yoursen_vb",1
"126698","yourthelf_rb",1
"126699","youself_nn",1
"126700","youth-killing_jj",1
"126701","youth-like_jj",1
"126702","youthful_nnp",1
"126703","yowre_jj",1
"126704","yrical_nn",1
"126705","yrs_nnp",1
"126706","ysolte_nnp",1
"126707","yt_in",1
"126708","yt_vb",1
"126709","yt_vbn",1
"126710","ythee_jj",1
"126711","ythee_vb",1
"126712","yule-log_jj",1
"126713","yundts_nnps",1
"126714","yused_vbd",1
"126715","z_sym",1
"126716","zaccaria_nnp",1
"126717","zachary_nnp",1
"126718","zag_nn",1
"126719","zahara_nnp",1
"126720","zam_nnp",1
"126721","zambesi_nnp",1
"126722","zammah_nnp",1
"126723","zamzammah_nnp",1
"126724","zangiacomos_nnp",1
"126725","zangiacomos_nns",1
"126726","zant_nnp",1
"126727","zatusfy_vbp",1
"126728","zay_vb",1
"126729","zealous_nnp",1
"126730","zeals_nns",1
"126731","zebra-striped_jj",1
"126732","zee_vbd",1
"126733","zeed_nn",1
"126734","zeed_vbn",1
"126735","zeeing_vbg",1
"126736","zele_nn",1
"126737","zell_nnp",1
"126738","zelle_nn",1
"126739","zemindars_nns",1
"126740","zenithal_jj",1
"126741","zenobia_nnp",1
"126742","zephyrs_nns",1
"126743","zephyrus_nnp",1
"126744","zerlina_nnp",1
"126745","zermons_nns",1
"126746","zest_in",1
"126747","zest_vb",1
"126748","zests_nns",1
"126749","zet_nn",1
"126750","zet_vb",1
"126751","zettlement_nn",1
"126752","zeuxis_nnp",1
"126753","zeven_nnp",1
"126754","zibeta_jj",1
"126755","zid_vbp",1
"126756","zig-zaggery_nn",1
"126757","zig-zags_jj",1
"126758","zig_nn",1
"126759","zigzaging_vbg",1
